ticker,Расширение,Ложный пробой,Колено,2xEXTR,Не на уровне,От плотности,Контр тренд,Треугольник,50%,Datetime,PNL,filenames
ZVZ_ATOM,1,0,0,0,0,1,0,0,0,-1,+,"['ZVZ_ATOM_15_db3b4a6dbb091d962e0f49b268c224cc.png', 'ZVZ_ATOM_3_479ef765f5352c454a4a9194694d3932.png']"
ZVZ_ATOM,0,1,0,0,0,0,0,0,0,-1,+,"['ZVZ_ATOM_15_8a5cffa519352f5101f1d7c794245b97.png', 'ZVZ_ATOM_3_420845a1010c14867b9b4a14312292c6.png']"
Rook_CHZ,1,0,1,0,0,0,0,0,0,-1,-,"['Rook_CHZ_15_1ad7b06f8a2a9b2a20a8df2a6412da6a.png', 'Rook_CHZ_3_c228bec49bdc9f67abc70bf044bce1af.png']"
Rook_CHZ,0,1,1,0,0,0,0,0,0,-1,+,"['Rook_CHZ_15_462ef2bb49f2a096b2c85ad8f35a9842.png', 'Rook_CHZ_3_565c707ddc74bddc27b1b434e69dda1c.png']"
Rook_CHZ,1,0,0,0,0,1,0,0,0,-1,-,"['Rook_CHZ_15_b3b7d0ee64cf9e6f70b71e8aeeca49ba.png', 'Rook_CHZ_3_1eb4a7bd68cf3aeb88388ff356b5c11a.png']"
Rook_CHZ,0,1,0,0,0,0,1,0,0,-1,-,"['Rook_CHZ_15_51177fa3c97c585014f3f15d3228d3b4.png', 'Rook_CHZ_3_ff9966b86419a77a1b20695f6bf2ae99.png']"
Rook_CHZ,1,0,1,0,0,0,0,0,0,-1,+,"['Rook_CHZ_15_fb38bfd9e922d5be8774f9dd5a4335c4.png', 'Rook_CHZ_3_9f47c54e9a78ecbe91aaab160db4b6c3.png']"
Rook_CHZ,0,0,1,1,0,0,1,0,0,-1,-,"['Rook_CHZ_15_7356da12bb68a53265f249aaa4ddd071.png', 'Rook_CHZ_3_4b1fe7fdc631f204d34458552ec36e4d.png']"
Rook_CHZ,1,0,0,0,0,0,0,0,0,-1,+,"['Rook_CHZ_15_bae10012b4c9c6ebbad2cddffafc0bea.png', 'Rook_CHZ_3_69eaa5ba5bd407b22a9d83e30382490a.png']"
Rook_CHZ,0,1,1,0,0,0,1,0,0,-1,+,"['Rook_CHZ_15_afd1762931153e58e8c64d7ede9b2d08.png', 'Rook_CHZ_3_dd67512a1071dfac6605610cb90c5dce.png']"
Rook_CHZ,0,0,1,1,0,0,0,0,0,-1,-,"['Rook_CHZ_15_8f0325d51bcf4a29e484d211d4e93c14.png', 'Rook_CHZ_3_a28061e6c15b2e9355030c6da5bb7ee0.png']"
Rook_CHZ,0,1,1,0,0,0,0,0,0,-1,+,"['Rook_CHZ_15_79b92e6868c288bec127d62ec0a802c0.png', 'Rook_CHZ_3_65562e7c71698c38b0b6e0abe2f7af43.png']"
Rook_CHZ,1,1,1,0,0,0,0,0,0,-1,+,"['Rook_CHZ_15_d1ce4c6a830e1ffdf5f7d5239bbf20f7.png', 'Rook_CHZ_3_f6ff27fbf32fd93a696d4e1801a26c9a.png']"
Rook_CHZ,0,0,1,1,0,1,0,0,0,-1,-,"['Rook_CHZ_15_435115395310e07f135bf923f613817c.png', 'Rook_CHZ_3_4c5365e9fd38cabb3f9b0d413b10fbdb.png']"
Rook_CHZ,0,1,0,0,0,0,1,0,0,-1,-,"['Rook_CHZ_15_a39b4236ac5713c82ebcde2bcfffad44.png', 'Rook_CHZ_3_41e1ebea379b607aeaa746692dd55607.png']"
Rook_CHZ,0,0,1,0,0,1,0,0,0,-1,-,"['Rook_CHZ_15_8bcf4d7753760a99f7c43d23427f4889.png', 'Rook_CHZ_3_3a28023908c403be2fbdc1e9b5d220f9.png']"
Rook_CHZ,0,1,1,0,0,0,0,0,0,-1,-,"['Rook_CHZ_15_36fed96336d9632a568202455b95e048.png', 'Rook_CHZ_3_7d5dda18ec608224ac9d04953b3a6304.png']"
ZVZ_ATOM,0,1,0,1,0,0,1,0,0,-1,+,"['ZVZ_ATOM_15_80a93afcd06dcd456e7f18c6da23a978.png', 'ZVZ_ATOM_3_4d592c81b3392f7aa54f3bb80b64f1d2.png']"
ZVZ_ATOM,1,0,0,1,0,0,0,0,1,-1,-,"['ZVZ_ATOM_15_90d777f6d3b69f0941fbd27bfd3e9b38.png', 'ZVZ_ATOM_3_d285bd6a2f5a9d5068cf7179d6945625.png']"
ZVZ_Si,0,1,1,1,0,0,0,0,0,-1,0,"['ZVZ_Si_15_2cd332f40fef29e4952203e4004afc99.png', 'ZVZ_Si_3_71368ba6bcf3869fd9b24f59f3c43da6.png']"
ZVZ_Si,0,1,1,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_2cd6f5bcbbdfd21844da80e3c851940b.png', 'ZVZ_Si_3_36a4046281a38590a0d9b859d4e63fc5.png']"
Rook_CHZ,0,1,0,0,0,0,0,0,0,-1,-,"['Rook_CHZ_15_1e0e5152594fac921c7e350ca276c5ee.png', 'Rook_CHZ_3_9bcd3f3ebceaeeedce6fb9e30ee5e53f.png']"
Rook_CHZ,1,0,0,0,0,0,0,0,1,-1,+,"['Rook_CHZ_15_c308e34917e379bc95c71adb62ed4528.png', 'Rook_CHZ_3_2902943e856935559873f7cc2f87368e.png']"
Rook_CHZ,1,0,1,0,0,0,0,0,0,-1,-,"['Rook_CHZ_15_a09de3bc9945d84baa4672db790ad578.png', 'Rook_CHZ_3_b59f2ada7b653bdf8698019ae0501c7f.png']"
Rook_CHZ,1,0,1,0,0,0,0,0,0,-1,+,"['Rook_CHZ_15_a0642bf255be554857fe8176216277f0.png', 'Rook_CHZ_3_38578b23a9fc0b20232007a6c44a80ea.png']"
Rook_CHZ,1,0,0,1,0,0,0,0,0,-1,-,"['Rook_CHZ_15_cd07846c7333e721a79c8680af906d10.png', 'Rook_CHZ_3_414308c95035b1b49fadbf51b3be292f.png']"
Rook_CHZ,1,1,1,0,0,0,0,0,0,-1,-,"['Rook_CHZ_15_3c218bc118826022657e7f78e1685582.png', 'Rook_CHZ_3_6506b5bdb0968e7d46f127a32eb12ab4.png']"
DOT,0,1,1,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_e869a036be35e456e8fbe108fd8e2fda.png', 'Rook_DOT_3_01019841113d426f06a2592a3c4c408c.png']"
Real_TRX,0,0,1,1,0,0,1,0,0,-1,-,"['Real_TRX_15_6b8422994c226acfcd89108d14b6ce3f.png', 'Real_TRX_3_ca7c0140f7f0daa9ed7a551139896f89.png']"
Real_SOL,1,0,0,0,0,1,0,0,0,-1,+,"['Real_SOL_15_0ed6b5df30b6e92b3e7f61d3dc37149f.png', 'Real_SOL_3_678816c59ea28c61590a085a02585277.png']"
Real_ETH,1,0,0,0,0,1,0,0,0,-1,+,"['Real_ETH_15_4634358fdf8e39531583808a0bf2e3fa.png', 'Real_ETH_3_fc15b315e7a7d6533e8b6763756422c0.png']"
DOT,0,1,0,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_62cba923b353fe6b773d491dd5db2103.png', 'Rook_DOT _3_673ee6b4ca2230123e34ecd72b0438b4.png']"
DOT,1,0,1,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_d850f0899ba48c04e1e573d70a49ad77.png', 'Rook_DOT_3_059f6b65e6b084b24ad45b699df290fd.png']"
DOT,0,1,1,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_7847222d040c54256b0d982001a69354.png', 'Rook_DOT_3_709b8c6e6bf763da590e0736056aa5f3.png']"
DOT,0,1,0,1,0,0,0,0,0,-1,-,"['Rook_DOT_15_8da75628eb42d9673d9af8c3e35ced6c.png', 'Rook_DOT_3_f43bba92e19fa93a8220f0f2403f7f20.png']"
DOT,0,1,0,0,0,0,0,0,0,-1,0,"['Rook_DOT_15_4fcf50783122ff3569f5db106d1e8294.png', 'Rook_DOT_3_f726bcd5fc1c6f792050e7bdc415d417.png']"
DOT,0,0,1,0,0,1,0,0,0,-1,+,"['Rook_DOT_15_2add1c95052da083583b4dbc9213e1b9.png', 'Rook_DOT_3_d03c9ce4dfef6690fe7038c852d8403e.png']"
DOT,1,0,0,0,0,1,0,0,0,-1,-,"['Rook_DOT_15_9f61e7bef2b4a2cc0b37139fca53f370.png', 'Rook_DOT_3_bccdc88069e251a47668cc9540d0b6cb.png']"
DOT,0,1,0,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_b19b35aa8c81e726ae14ea306fbf85c4.png', 'Rook_DOT_3_a15bde18834443ac6cef2728b670e9c5.png']"
DOT,0,1,0,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_b31ff17ba1e7984658d75742e242f3a1.png', 'Rook_DOT_3_a554f1338d2a88802da27f9f82ed9da9.png']"
DOT,1,0,0,0,0,1,0,0,0,-1,-,"['Rook_DOT_15_52cb0c5d8941f3dad4b19ce6f174600e.png', 'Rook_DOT_3_c97d2b2ba896da417de0f616a37188e7.png']"
DOT,1,0,0,0,0,1,0,0,0,-1,+,"['Rook_DOT_15_7238a046a6e8d911b1193d0457066dbd.png', 'Rook_DOT_3_fda56f9a4bbb1e668de65f92645d8722.png']"
Real_LTC,1,0,1,0,0,1,0,0,0,-1,-,"['Real_LTC_15_e8b210ecd6f389a82331289996715c73.png', 'Real_LTC_3_d0ca03a4f42747440c30837d96b8db7b.png']"
Real_ADA,1,0,0,0,0,0,0,0,0,-1,-,"['Real_ADA_15_80075c7c9c01f4811a1f771e84902161.png', 'Real_ADA_3_19d768a1f553fbd4f30bcf098784c412.png']"
Real_ATOM,1,0,0,0,0,0,0,0,0,-1,-,"['Real_ATOM_15_0ad0f07c47f586c52185b21e4f711c42.png', 'Real_ATOM_3_39f0e729c75195adacff92b80192466d.png']"
DOT,1,0,0,0,0,1,0,0,0,-1,+,"['Rook_DOT_15_8e39bcd971361e672fba59bfe3e00b44.png', 'Rook_DOT_3_881f4d08d9867a9701dbb53851de29c3.png']"
DOT,1,0,0,0,0,1,0,0,0,-1,+,"['Rook_DOT_15_65f6911afa28451452f396ba9cabd747.png', 'Rook_DOT_3_338e171660ed19f566857c38ffa6a39b.png']"
DOT,0,1,0,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_83c6f600d45b538210f3e4507e353aff.png', 'Rook_DOT_3_68e18bbae3625a65aebf02194051bd0f.png']"
DOT,0,1,1,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_25142058baed7babb130a89b8bec7b00.png', 'Rook_DOT_3_b9770092730cc0501534c955eb9a3663.png']"
DOT,0,1,1,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_783fe9a18fdab8b7a09d8b5f944642a5.png', 'Rook_DOT_3_1820fb0cacf05f6be8a77bef048ffe78.png']"
DOT,1,0,1,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_ffa8422e0296dd81b5899cae964a86b3.png', 'Rook_DOT_3_9b53dc8d4293184fc35973a9c6532639.png']"
DOT,1,1,0,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_00383b71d7749cfa20d93da7c0b0b824.png', 'Rook_DOT_3_d642cdc688317b6b35ba67ac50466bda.png']"
DOT,0,1,0,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_07147a00f965f5ba12c4a97242076269.png', 'Rook_DOT_3_7df5e1a7c0a877b4bcabc4335a412b00.png']"
DOT,0,1,0,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_6d916578f394d43cd07e00f54f68c567.png', 'Rook_DOT_3_c9dfed0152cc2da1fc3c31e151d13690.png']"
DOT,0,1,0,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_72fb376c9c288e6cfdff6c513739f05b.png', 'Rook_DOT_3_84fec2635d1b7e5ff1be0afcf670623b.png']"
DOT,0,0,0,1,0,0,0,0,0,-1,-,"['Rook_DOT_15_32ab59ff8a329c540d993f854b067291.png', 'Rook_DOT_3_6df09281960255c35a31eb186f58449e.png']"
DOT,0,1,0,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_e377457eb2d78b9970869cc63c497170.png', 'Rook_DOT_3_af1ffe654e15b136264f256350a3eadd.png']"
DOT,1,0,0,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_1f7f69f5305f755b5502f5be1066146f.png', 'Rook_DOT_3_145558be163417e1e6dead0aa34cba69.png']"
ZVZ_ATOM,0,1,1,0,0,0,0,0,0,-1,+,"['ZVZ_ATOM_15_788a0a3e6563348d5b493ca6337a13af.png', 'ZVZ_ATOM_3_e1f1e2b9ff2e8aa16e089c22f3c9bbeb.png']"
ZVZ_ATOM,0,0,0,1,0,0,0,0,0,-1,-,"['ZVZ_ATOM_15_ccfa160699f7ea879297d54732d1fc56.png', 'ZVZ_ATOM_3_aca0670887378e636b209ed96bebf9c2.png']"
ZVZ_ATOM,0,0,1,0,0,0,0,0,0,-1,+,"['ZVZ_ATOM_15_5a8e3eced8035f575cc87ba8d5227495.png', 'ZVZ_ATOM_3_c69030737f6eff97de2e37a98b99bf08.png']"
ZVZ_Si,0,0,0,1,0,0,0,0,0,-1,+,"['ZVZ_Si_15_784ba69450cd04c955375670504eaf31.png', 'ZVZ_Si_3_31742bd14388754371be86042561c2a2.png']"
ZVZ_Si,0,1,1,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_ba786c2fd06d065daf07c56c9a1cc3bb.png', 'ZVZ_Si_3_da7c14bd6a645c49f50902a0c0659c40.png']"
ZVZ_Si,1,0,0,0,0,0,0,0,0,-1,-,"['ZVZ_Si_15_7c9ecd924e7db305b505919639db34e8.png', 'ZVZ_Si_3_277625e9efd010edadb6a9e6a578aef4.png']"
ZVZ_Si,0,1,1,0,0,0,0,0,0,-1,NA,"['ZVZ_Si_15_eb1a19fe2f0678b0cf089311cf56d523.png', 'ZVZ_Si_3_3bb6ce011349782ffe95fb3ff56f288d.png']"
Rook_DOT,1,0,0,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_af2163c618cedf783014e4820c05c796.png', 'Rook_DOT_3_5e1155aafc7f007c8f5de5bff211121b.png']"
Real_LTC,1,0,0,0,0,1,0,0,0,-1,+,"['Real_LTC_15_785b51d524bf64d0428cfc5daaf69167.png', 'Real_LTC_3_c7bc1ac4833d643c9dae53f62d071f9e.png']"
Real_LTC,1,0,1,0,0,1,0,0,0,-1,+,"['Real_LTC_15_9054de09dbdaa3d187ad42f55bee32d0.png', 'Real_LTC_3_861c34bb10f9b788498a0cd52ee8b212.png']"
Real_SOL,0,0,0,1,0,1,0,0,0,-1,-,"['Real_SOL_15_66252df6fe818a5b00666db4ac0b7425.png', 'Real_SOL_3_c53bb89d085456ad05abd19dab8302e1.png']"
Real_DOT,1,0,0,0,0,1,0,0,0,-1,0,"['Real_DOT_15_4e5acdd26da72a708edbea94b803befe.png', 'Real_DOT_3_45000db1ef6efb5c95aff52832aff9fc.png']"
Real_XRP,1,0,1,0,0,0,0,0,0,-1,+,"['Real_XRP_15_dd09131230d5c322e1b8b02c01c87cc3.png', 'Real_XRP_3_8d07ed65991c46e9d660580d062d15a7.png']"
Real_BNB,0,0,1,0,0,1,0,0,0,-1,+,"['Real_BNB_15_eb8c9e413675e0943af5d4767b254e27.png', 'Real_BNB_3_ef4812768d5b3aa99ae020dc1c0a9227.png']"
ZVZ_BNB,0,0,1,1,0,0,0,0,0,-1,-,"['ZVZ_BNB_15_262ad054da09c0615a0570dc1399a3f7.png', 'ZVZ_BNB_3_9cafaf13e4d8fdb3bf8bcc4c795282f6.png']"
ZVZ_BNB,0,1,1,0,0,0,0,0,0,-1,+,"['ZVZ_BNB_15_e83df7eece35d2cd0207f29eb6e7d1b7.png', 'ZVZ_BNB_3_ba70c5ed95079b7abdde08d81f8ae29e.png']"
ZVZ_Si,1,0,0,0,0,0,0,0,0,-1,0,"['ZVZ_Si_15_d00e505d20c47958e59a28a3d779c13d.png', 'ZVZ_Si_3_bb254050b3eece433d0aee9d12e26988.png']"
ZVZ_Si,1,0,0,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_400bd09494578fd7b1c764f121c19652.png', 'ZVZ_Si_3_c105b9f7bee5727e89ddc68269c21407.png']"
ZVZ_Si,1,0,1,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_a933419895490f63ad65dc635ef84921.png', 'ZVZ_Si_3_26dc5ad19cbc58e618a03a49e7bbd091.png']"
ZVZ_Si,1,0,1,1,0,0,0,0,0,-1,+,"['ZVZ_Si_15_9bbb20cbbf213804d2e201d5d4c841e0.png', 'ZVZ_Si_3_c93f8e675d225525d0fd5830767718ab.png']"
Real_MATIC,0,0,0,1,0,0,1,0,0,-1,+,"['Real_MATIC_15_5c11ee37d63a1c1f39477fdd80f48312.png', 'Real_MATIC_3_925fa85deb0519053d3cd4b100802409.png']"
Real_ADA,0,0,1,1,0,0,0,0,0,-1,-,"['Real_ADA_15_6ec3170a3367a9f707a0fe092422c4af.png', 'Real_ADA_3_3d6c831c349b9c4d5b3a47d6c1ece4a6.png']"
Real_ADA,0,1,1,1,0,0,0,0,0,-1,-,"['Real_ADA_15_6ec3170a3367a9f707a0fe092422c4af.png', 'Real_ADA_3_15733bd61745b9f5e26e6278fc991551.png']"
Real_TRX,0,1,1,0,0,0,0,0,0,-1,-,"['Real_TRX_15_252bcdf6a83b16162f1356483f250f04.png', 'Real_TRX_3_f2f6c72f2def693eae6177f197c97a7f.png']"
Real_ADA,0,0,0,1,0,0,0,0,0,-1,0,"['Real_ADA_15_bf72f46c55d4b929c1803e5188b79ba2.png', 'Real_ADA_3_e2936cb52f5e4638b80e559b73c98c77.png']"
Real_LTC,0,1,0,0,0,0,0,0,0,-1,0,"['Real_LTC_15_0e589dd92e9550de738947ce02ff801f.png', 'Real_LTC_3_f8f1864738967e54daec171b5cea41ea.png']"
Real_MATIC,1,0,0,0,0,0,0,0,0,-1,-,"['Real_MATIC_15_0792067ea3ae6b8163e3e28345eeb194.png', 'Real_MATIC_3_e246852bcadf12459085bcaab8c20689.png']"
ZVZ_ETH,0,0,1,1,0,0,0,0,0,-1,+,"['ZVZ_ETH_15_908b170471416a489339768eddb5cf87.png', 'ZVZ_ETH_3_fa62f3c4ac778e58b96e082b7c701c20.png']"
ZVZ_ETH,1,1,0,0,0,0,0,0,0,-1,+,"['ZVZ_ETH_15_7bd784379d2abe297eb92f95cac298eb.png', 'ZVZ_ETH_3_a52fb0983a84e075f46137a975eb26e8.png']"
ZVZ_Si,1,0,0,0,0,0,0,0,0,-1,-,"['ZVZ_Si_15_0fa7a6a130ba4a804add5bd26787a319.png', 'ZVZ_Si_3_d25103c3820365ab630585431bcda6b0.png']"
ZVZ_Si,0,1,0,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_2aaf9aa44df43fb0fb8b591c6beb3cbd.png', 'ZVZ_Si_3_48cd42b4e3e52dc2dbd90189317ab9c4.png']"
ZVZ_Si,0,1,1,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_1e4e43a3ac107c108b04b8ec0d00fed8.png', 'ZVZ_Si_3_4085d1f0c518c302ca3e35095246e7f0.png']"
Real_MATIC,0,1,1,0,0,0,0,0,0,-1,-,"['Real_MATIC_15_1d1e2dcadc7dba623a31de51a3c38a18.png', 'Real_MATIC_3_21aeaa55fd49f8a91e1e017118cd5f65.png']"
Real_MATIC,0,1,1,0,0,0,0,0,0,-1,-,"['Real_MATIC_15_d44440511a6b2238d3265e6b67ea64e0.png', 'Real_MATIC_3_1c2406fe1faae66f4c985318da003f00.png']"
ZVZ_ETH,0,0,0,1,0,0,1,0,0,-1,+,"['ZVZ_ETH_15_9efe2ac6906098957bf8a419d9b13df2.png', 'ZVZ_ETH_3_417fb69e7f64b3eadc56bd0e01c48346.png']"
ZVZ_ETH,0,1,1,0,0,0,1,0,0,-1,-,"['ZVZ_ETH_15_02a33a3cdad812042bd2d96880a3bd8b.png', 'ZVZ_ETH_3_44eb55822aac40c097d72073b4087d9d.png']"
ZVZ_Si,1,0,1,0,0,0,0,0,0,-1,-,"['ZVZ_Si_15_cb42feaab40406542c2c14016b4e39c0.png', 'ZVZ_ETH_3_a0d454387cad2d10a9b330782ae5864d.png']"
ZVZ_Si,0,1,0,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_3c595295390fe508e76e9829f17c3a57.png', 'ZVZ_Si_3_504e6d0061e53d2a0b7a87dd1b2a1bd6.png']"
ZVZ_Si,1,0,1,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_86f53b5c1df55a80e30bea99d0019cd0.png', 'ZVZ_Si_3_711711c80491e8857609060b556e884d.png']"
Real_MATIC,0,0,1,1,0,0,0,0,0,-1,+,"['Real_MATIC_15_ea0e6916f5ed84380367e2caa012ad1d.png', 'Real_MATIC_3_8e677d5184769984abec8d6f78321d99.png']"
Real_MATIC,0,0,0,1,0,0,0,0,0,-1,0,"['Real_MATIC_15_99494c92e44eec135ab8d845611ce2fe.png', 'Real_MATIC_3_1bdda4e85a6800df0d63ca786ca351fd.png']"
Real_BNB,0,1,1,0,0,0,0,0,0,-1,+,"['Real_BNB_15_8e9397006e98d79e1911a078143aeb71.png', 'Real_BNB_3_151d0e6848a6373c68b2d0d650a127a3.png']"
Rook_DOT,0,0,0,1,0,1,0,0,0,-1,-,"['Rook_DOT_15_2846647e7e0e07da35b2ce08916e1872.png', 'Rook_DOT_3_da6d4f337d92664e1ce654f34f5d5f14.png']"
Rook_DOT,0,1,0,1,0,1,0,0,0,-1,+,"['Rook_DOT_15_0ea9a0a8f90e4882395e88bd8541eaf3.png', 'Rook_DOT_3_f2497a5a75c71538303f18b93cfb6ce0.png']"
Rook_DOT,1,0,0,0,0,1,0,0,0,-1,-,"['Rook_DOT_15_28537403232d8186ec33313520c44e33.png', 'Rook_DOT_3_6c56fddca16b41419dc67cb212741b4f.png']"
Rook_DOT,0,1,0,0,0,1,0,0,0,-1,-,"['Rook_DOT_15_2f1955ddb731c7c829e46c4c871b20b4.png', 'Rook_DOT_3_5b4a55c3738e7f0d55bda76fc1616364.png']"
Rook_DOT,0,1,1,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_0f4b08018c2d6fa7f89d0c077b4147fe.png', 'Rook_DOT_3_1d05309b7ca956ca6b40686e51086af6.png']"
Rook_DOT,1,0,1,0,0,0,0,0,0,-1,-,"['Rook_DOT_15_cba02cbb04f5c54e89dde45095d3a40c.png', 'Rook_DOT_3_115a33c772aa1b55eae7da0dc9058a65.png']"
Rook_DOT,1,0,0,0,0,1,0,0,1,-1,-,"['Rook_DOT_15_1efd1c46c906fb983b32829954ca64e5.png', 'Rook_DOT_3_a5cb587b4c0be8bf234139fd205228c4.png']"
Rook_DOT,1,1,0,0,0,0,0,0,1,-1,+,"['Rook_DOT_15_35da6c6dab3301e02d48a0608db88c41.png', 'Rook_DOT_3_c3725308531b23919211abdbc754555f.png']"
Rook_DOT,0,0,1,1,0,0,0,0,0,-1,-,"['Rook_DOT_15_56e789aad1fe94b25685ce44a3ffee8d.png', 'Rook_DOT_3_a3ea6bfcde8e0fe6617453d32e4ce687.png']"
Rook_DOT,0,1,0,0,0,0,0,0,0,-1,+,"['Rook_DOT_15_db3801ace1e96d630ca6a3707192d0bb.png', 'Rook_DOT_3_2e6a8a1f3de943dc291d6b1627f32bfb.png']"
ZVZ_DOT,1,0,1,0,0,0,0,0,0,-1,+,"['ZVZ_DOT_15_52bdf50f766c7ed9f7d6993dd9a5f7fe.png', 'ZVZ_DOT_3_1a72cfec5f721688947894fabe67d903.png']"
ZVZ_DOT,1,0,0,0,0,0,0,0,0,-1,+,"['ZVZ_DOT_15_9c4c060cc59c0b1e8f8277c0ab9fc08e.png', 'ZVZ_DOT_3_17215796388e2f827692768d63fd0bd3.png']"
ZVZ_DOT,1,1,0,0,0,0,0,0,0,-1,-,"['ZVZ_DOT_15_65b0a617bacdff8c8d16bd471754a87e.png', 'ZVZ_DOT_3_e3123ed2273bc5aba30fada12110d6f8.png']"
ZVZ_DOT,1,1,0,0,0,0,0,0,0,-1,0,"['ZVZ_DOT_15_29c81e048e1f429afa2bddb6b14d98e9.png', 'ZVZ_DOT_3_c48de6ff85331882ef340f6f9db1274b.png']"
ZVZ_Si,0,0,0,0,0,1,0,0,0,-1,+,"['ZVZ_Si_15_4736a1d869852f37f9828cf44cf81f42.png', 'ZVZ_Si_3_ec5e8d4017ca9f0ee6a38d3eddb6ea84.png']"
ZVZ_Si,1,0,1,0,0,0,0,0,1,-1,+,"['ZVZ_Si_15_be9f4b3f7c0019f2668749c73d3bd0ab.png', 'ZVZ_Si_3_6051b41d5466ab663935dc418b49085a.png']"
ZVZ_Si,0,1,0,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_95e596bb14f4549b77bce32e65481c12.png', 'ZVZ_Si_3_5bcf529d03b2cc94cd63a690a16dd824.png']"
Real_DOT,0,1,1,0,0,0,0,0,0,-1,+,"['Real_DOT_15_5d86442c30f7d29f15a5c49c2ebcf6f7.png', 'Real_DOT_3_922acb5e23f1de80fc0b72542f9cd0a0.png']"
Real_BNB,1,0,0,0,0,0,0,1,0,-1,+,"['Real_BNB_15_45ccee50fd8a18c508d37a471bcd297e.png', 'Real_BNB_3_2491927a3c99cce8060e566c5ca03b41.png']"
Real_DOGE,1,0,0,0,0,0,0,0,0,-1,+,"['Real_DOGE_15_9826b2f9ddc44b8bc60f8eeaa938e348.png', 'Real_DOGE_3_4822cd23de139979da0da510c84c841d.png']"
Real_ADA,1,0,1,0,0,0,0,0,0,-1,+,"['Real_ADA_15_3699d1706b3ce601fb51dc4372510299.png', 'Real_ADA_3_bafdc8e8a0b45823ae29f8505ee11c86.png']"
Real_BNB,0,1,1,0,0,0,0,0,0,-1,+,"['Real_BNB_15_d603bfae09f8b479af28ff50b2b69aa7.png', 'Real_BNB_3_71d098a2e3223c3fd1e4c9d833558ec9.png']"
Real_XRP,0,0,0,1,0,0,0,0,0,-1,-,"['Real_XRP_15_e640ab4ef9ffe54f8726074d13940070.png', 'Real_XRP_3_243dc1ccc374a24a6caaa405b7cb9cf3.png']"
Real_XRP,0,0,0,1,0,0,0,0,0,-1,-,"['Real_XRP_15_a512e5fa0adb239230315f48554a539f.png', 'Real_XRP_3_9b616ef35cb3c92226790a484a6c87b1.png']"
Real_TRX,0,1,0,0,0,0,0,0,0,-1,-,"['Real_TRX_15_59538d6e3d50c1ec45c2e9acc1227060.png', 'Real_TRX_3_ab38292c529dc520be7cc57bd945bfe0.png']"
Real_MATIC,1,0,0,0,0,0,0,0,0,-1,0,"['Real_MATIC_15_92058c22d4e7a74264c52e402d98a3ef.png', 'Real_MATIC_3_6ccd29d4f4d22fad838fdc3dfde3e642.png']"
Real_ETH,0,1,1,0,0,0,0,0,0,-1,0,"['Real_ETH_15_65fce58aa7c89a179c8233239146271d.png', 'Real_ETH_3_a59038581580e2f248a0239877e27f8e.png']"
Real_BNB,0,1,1,0,0,0,0,0,1,-1,+,"['Real_BNB_15_17e0e41859c370d7b8b9d6e395f80ce0.png', 'Real_BNB_3_0cfae64c72ac1d75f5d901f634a993da.png']"
Real_BNB,0,0,1,0,0,1,0,1,0,-1,+,"['Real_BNB_15_9c75c2de0a998c60e8dd39c165e47d8e.png', 'Real_BNB_3_636cac19e6754c37d685ebdd98381a34.png']"
Real_SOL,0,1,1,0,0,0,0,0,0,-1,+,"['Real_SOL_15_76b8c3f5246e03c7867d183e5a95956d.png', 'Real_SOL_3_dedbf32e667fe7da5ed46ca2211f8e04.png']"
Real_Si,0,1,1,0,0,0,0,0,0,-1,-,"['Real_Si_15_46c1eb0550bb04c465ae2a4cce35a17e.png', 'Real_Si_3_064e3e012e22612874dcdb4bc38a494f.png']"
Real_Si,0,1,1,0,0,0,0,0,0,-1,-,"['Real_Si_15_f40a655fa7a9d10f73b5cf842694fb7b.png', 'Real_Si_3_2a846048f01c4ed74c3315cea62995cb.png']"
